origin_city,destination_city,air_origin_airport,air_destination_airport,air_distance_km,air_flight_duration_min,air_total_travel_time_min,air_overhead_min,origin_city_lat,origin_city_lng,destination_city_lat,destination_city_lng,rail_origin_station_name,rail_destination_station_name,rail_travel_time_mins,rail_uses_hsr,rail_origin_transit_time_mins,rail_destination_transit_time_mins,rail_total_travel_time_min,best_time_min
Tallinn,Rome,TLL,CIA,2133.0,195.0,341.37,146.37,59.4372,24.7453,41.8933,12.4828,,,,,,,,341.37
Tallinn,Stockholm,TLL,ARN,389.0,60.0,240.39,180.39,59.4372,24.7453,59.3294,18.0686,,,,,,,,240.39
Tallinn,Vienna,TLL,VIE,1367.0,143.0,294.57,151.57,59.4372,24.7453,48.2083,16.3725,,,,,,,,294.57
Tallinn,Vilnius,TLL,VNO,532.0,70.0,203.04,133.04,59.4372,24.7453,54.6872,25.28,,,,,,,,203.04
Tallinn,Warsaw,TLL,WAW,841.0,100.0,236.27,136.27,59.4372,24.7453,52.23,21.0111,,,,,,,,236.27
Tilburg,Amsterdam,,,,,,,,,,,Tilburg,Amsterdam Centraal,81.0,False,2.8326204398011785,1.9520337879727412,95.78465422777391,95.78465422777391
Tilburg,Antwerp,,,,,,,,,,,Tilburg,Antwerpen Centraal,59.0,True,2.8326204398011785,3.5284359653773953,75.36105640517857,75.36105640517857
Tilburg,Athens,EIN,ATH,2090.0,185.0,370.33,185.32999999999998,51.55,5.0833,37.9842,23.7281,,,,,,,,370.33
Tilburg,Barcelona,EIN,BCN,1156.0,125.0,298.87,173.87,51.55,5.0833,41.3828,2.1769,Tilburg,Barcelona Sants,735.0,False,2.8326204398011785,7.388093774297752,755.220714214099,298.87
Tilburg,Berlin,,,,,,,,,,,Tilburg,Berlin Hbf,368.0,False,2.8326204398011785,5.947266480604848,386.77988692040606,386.77988692040606
Tilburg,Bordeaux,,,,,,,,,,,Tilburg,Bordeaux-St-Jean,413.0,True,2.8326204398011785,5.811588377462907,431.6442088172641,431.6442088172641
Tilburg,Bratislava,EIN,BTS,924.0,105.0,272.78,167.77999999999997,51.55,5.0833,48.1439,17.1097,Tilburg,Bratislava hl.st.,788.0,False,2.8326204398011785,4.046858342350235,804.8794787821514,272.78
Tilburg,Bremen,,,,,,,,,,,Tilburg,Bremen Hbf,280.0,False,2.8326204398011785,2.309271364404068,295.1418918042053,295.1418918042053
Tilburg,Brussels,,,,,,,,,,,Tilburg,Bruxelles Midi,109.0,False,2.8326204398011785,4.14169289941754,125.97431333921871,125.97431333921871
Tilburg,Bucharest,EIN,OTP,1714.0,160.0,338.86,178.86,51.55,5.0833,44.4325,26.1039,,,,,,,,338.86
Tilburg,Budapest,EIN,BUD,1098.0,115.0,296.21,181.20999999999998,51.55,5.0833,47.4925,19.0514,Tilburg,Budapest-Nyugati,1065.0,False,2.8326204398011785,4.980157462200125,1082.8127779020012,296.21
Tilburg,Cologne,,,,,,,,,,,Tilburg,Köln Messe/Deutz,166.0,False,2.8326204398011785,3.9197525107529603,182.75237295055416,182.75237295055416
Tilburg,Copenhagen,EIN,CPH,667.0,85.0,251.35,166.35,51.55,5.0833,55.6761,12.5683,Tilburg,Koebenhavns Lufthavn st,709.0,False,2.8326204398011785,17.4069941581493,739.2396145979504,251.35
Tilburg,Dortmund,,,,,,,,,,,Tilburg,Dortmund Hbf,168.0,False,2.8326204398011785,1.460615015563283,182.29323545536448,182.29323545536448
Tilburg,Dresden,,,,,,,,,,,Tilburg,Dresden Hbf,530.0,False,2.8326204398011785,2.8510360388781235,545.6836564786793,545.6836564786793
Tilburg,Duisburg,,,,,,,,,,,Tilburg,Duisburg Hbf,124.0,False,2.8326204398011785,2.5870950877797454,139.41971552758093,139.41971552758093
Tilburg,Düsseldorf,,,,,,,,,,,Tilburg,Düsseldorf Hbf,134.0,False,2.8326204398011785,4.00763955017613,150.8402599899773,150.8402599899773
Tilburg,Essen,,,,,,,,,,,Tilburg,Essen Hbf,139.0,False,2.8326204398011785,0.31813865528361085,152.1507590950848,152.1507590950848
Tilburg,Frankfurt,,,,,,,,,,,Tilburg,Frankfurt(Main)Hbf,236.0,True,2.8326204398011785,3.4764728210122846,252.30909326081348,252.30909326081348
Tilburg,Genoa,,,,,,,,,,,Tilburg,Genova Piazza Principe,853.0,False,2.8326204398011785,2.6646692679586454,868.4972897077598,868.4972897077598
Tilburg,Hamburg,,,,,,,,,,,Tilburg,Hamburg Hbf,319.0,False,2.8326204398011785,1.316441566346405,333.1490620061476,333.1490620061476
Tilburg,Hannover,,,,,,,,,,,Tilburg,Hannover Hbf,267.0,False,2.8326204398011785,4.786629448184535,284.61924988798575,284.61924988798575
Tilburg,Kraków,EIN,KRK,1025.0,110.0,281.06,171.06,51.55,5.0833,50.0614,19.9372,Tilburg,Krakow Glowny,820.0,False,2.8326204398011785,2.336597225946072,835.1692176657473,281.06
Tilburg,Leipzig,,,,,,,,,,,Tilburg,Leipzig Hbf,434.0,False,2.8326204398011785,1.875769965295063,448.7083904050962,448.7083904050962
Tilburg,Lisbon,EIN,LIS,1807.0,180.0,343.5,163.5,51.55,5.0833,38.7253,-9.15,,,,,,,,343.5
Tilburg,Ljubljana,,,,,,,,,,,Tilburg,Ljubljana,872.0,False,2.8326204398011785,2.321449509647903,887.1540699494491,887.1540699494491
Tilburg,Luxembourg,,,,,,,,,,,Tilburg,Luxembourg,298.0,False,2.8326204398011785,3.2276729444989756,314.06029338430017,314.06029338430017
Tilburg,Lyon,,,,,,,,,,,Tilburg,Lyon Part Dieu,371.0,False,2.8326204398011785,3.7248506527149634,387.55747109251615,387.55747109251615
Tilburg,Madrid,EIN,MAD,1400.0,155.0,331.97,176.97000000000003,51.55,5.0833,40.4169,-3.7033,,,,,,,,331.97
Tilburg,Marseille,EIN,MRS,891.0,105.0,290.67,185.67000000000002,51.55,5.0833,43.2964,5.37,Tilburg,Marseille-St-Charles,467.0,False,2.8326204398011785,3.0494630085437278,482.88208344834493,290.67
Tilburg,Milan,EIN,BGY,718.0,95.0,318.52,223.51999999999998,51.55,5.0833,45.4669,9.19,Tilburg,Milano Porta Garibaldi,677.0,False,2.8326204398011785,4.707315782392735,694.5399362221939,318.52
Tilburg,Munich,,,,,,,,,,,Tilburg,München Hbf,431.0,True,2.8326204398011785,3.0560823139438047,446.888702753745,446.888702753745
Tilburg,Málaga,EIN,AGP,1819.0,175.0,342.4,167.39999999999998,51.55,5.0833,36.7194,-4.42,,,,,,,,342.4
Tilburg,Naples,EIN,NAP,1359.0,135.0,300.78,165.77999999999997,51.55,5.0833,40.8333,14.25,,,,,,,,300.78
Tilburg,Nuremberg,,,,,,,,,,,Tilburg,Nürnberg Hbf,363.0,False,2.8326204398011785,2.407122595922898,378.2397430357241,378.2397430357241
Tilburg,Poznań,,,,,,,,,,,Tilburg,Poznan Glowny,539.0,False,2.8326204398011785,4.065435329407926,555.8980557692091,555.8980557692091
Tilburg,Prague,EIN,PRG,643.0,80.0,252.37,172.37,51.55,5.0833,50.0875,14.4214,Tilburg,Praha hl.n.,681.0,False,2.8326204398011785,2.772415453338628,696.6050358931399,252.37
Tilburg,Rome,EIN,FCO,1194.0,125.0,313.76,188.76,51.55,5.0833,41.8933,12.4828,Tilburg,Roma Tiburtina,1051.0,True,2.8326204398011785,10.76586299605856,1074.5984834358596,313.76
Tilburg,Rotterdam,,,,,,,,,,,Tilburg,Rotterdam Centraal,37.0,False,2.8326204398011785,2.249226316777232,52.08184675657841,52.08184675657841
Tilburg,Sevilla,EIN,SVQ,1795.0,165.0,333.67,168.67000000000002,51.55,5.0833,37.39,-5.99,,,,,,,,333.67
Tilburg,Sofia,EIN,SOF,1673.0,155.0,321.05,166.05,51.55,5.0833,42.7,23.33,,,,,,,,321.05
Tilburg,Stockholm,,,,,,,,,,,Tilburg,Stockholm Central,1102.0,False,2.8326204398011785,1.5022922376589065,1116.33491267746,1116.33491267746
Tilburg,Stuttgart,,,,,,,,,,,Tilburg,Stuttgart Hbf,316.0,True,2.8326204398011785,2.002376007570269,330.83499644737145,330.83499644737145
Tilburg,Toulouse,,,,,,,,,,,Tilburg,Toulouse-Matabiau,571.0,False,2.8326204398011785,2.6617812245934145,586.4944016643946,586.4944016643946
Tilburg,Turin,,,,,,,,,,,Tilburg,Torino Porta Susa,603.0,False,2.8326204398011785,2.8476007865249664,618.6802212263261,618.6802212263261
Tilburg,Valencia,EIN,VLC,1405.0,140.0,308.53,168.52999999999997,51.55,5.0833,39.47,-0.3764,,,,,,,,308.53
Tilburg,Vienna,EIN,VIE,884.0,100.0,281.41,181.41000000000003,51.55,5.0833,48.2083,16.3725,Tilburg,Wien Hbf,652.0,False,2.8326204398011785,6.245212775155993,671.0778332149572,281.41
Tilburg,Vilnius,EIN,VNO,1374.0,130.0,292.88,162.88,51.55,5.0833,54.6872,25.28,,,,,,,,292.88
Tilburg,Warsaw,EIN,WAW,1075.0,110.0,276.11,166.11,51.55,5.0833,52.23,21.0111,Tilburg,Warszawa Centralna,686.0,False,2.8326204398011785,1.3212540896707794,700.153874529472,276.11
Tilburg,Wrocław,,,,,,,,,,,Tilburg,Wroclaw Glowny,644.0,False,2.8326204398011785,3.2731677390709937,660.1057881788722,660.1057881788722
Tilburg,Zagreb,EIN,ZAG,1010.0,110.0,282.04,172.04000000000002,51.55,5.0833,45.8131,15.9775,Tilburg,Zagreb Glavni kolodvor,1106.0,False,2.8326204398011785,2.3224288673449607,1121.155049307146,282.04
Toulouse,Amsterdam,TLS,AMS,997.0,115.0,261.44,146.44,43.6045,1.444,52.3728,4.8936,Toulouse-Matabiau,Amsterdam Centraal,570.0,False,2.6617812245934145,1.9520337879727412,584.6138150125661,261.44
Toulouse,Antwerp,,,,,,,,,,,Toulouse-Matabiau,Antwerpen Centraal,487.0,False,2.6617812245934145,3.5284359653773953,503.19021718997084,503.19021718997084
Toulouse,Athens,TLS,ATH,2000.0,180.0,339.24,159.24,43.6045,1.444,37.9842,23.7281,,,,,,,,339.24
Toulouse,Barcelona,,,,,,,,,,,Toulouse-Matabiau,Barcelona Sants,219.0,False,2.6617812245934145,7.388093774297752,239.04987499889117,239.04987499889117
Toulouse,Berlin,TLS,BER,1324.0,145.0,301.89,156.89,43.6045,1.444,52.52,13.405,Toulouse-Matabiau,Berlin Hbf,846.0,False,2.6617812245934145,5.947266480604848,864.6090477051982,301.89
Toulouse,Bordeaux,,,,,,,,,,,Toulouse-Matabiau,Bordeaux-St-Jean,140.0,False,2.6617812245934145,5.811588377462907,158.47336960205632,158.47336960205632
Toulouse,Bratislava,,,,,,,,,,,Toulouse-Matabiau,Bratislava hl.st.,1190.0,False,2.6617812245934145,4.046858342350235,1206.7086395669437,1206.7086395669437
Toulouse,Bremen,,,,,,,,,,,Toulouse-Matabiau,Bremen Hbf,774.0,False,2.6617812245934145,2.309271364404068,788.9710525889974,788.9710525889974
Toulouse,Brussels,TLS,BRU,841.0,105.0,250.6,145.6,43.6045,1.444,50.8467,4.3525,Toulouse-Matabiau,Bruxelles Midi,417.0,False,2.6617812245934145,4.14169289941754,433.80347412401096,250.6
Toulouse,Budapest,TLS,BUD,1455.0,150.0,305.13,155.13,43.6045,1.444,47.4925,19.0514,Toulouse-Matabiau,Budapest-Nyugati,1294.0,False,2.6617812245934145,4.980157462200125,1311.6419386867935,305.13
Toulouse,Cologne,,,,,,,,,,,Toulouse-Matabiau,Köln Messe/Deutz,546.0,False,2.6617812245934145,3.9197525107529603,562.5815337353463,562.5815337353463
Toulouse,Copenhagen,TLS,CPH,1559.0,145.0,285.26,140.26,43.6045,1.444,55.6761,12.5683,Toulouse-Matabiau,Koebenhavns Lufthavn st,1273.0,False,2.6617812245934145,17.4069941581493,1303.0687753827426,285.26
Toulouse,Dortmund,,,,,,,,,,,Toulouse-Matabiau,Dortmund Hbf,621.0,False,2.6617812245934145,1.460615015563283,635.1223962401566,635.1223962401566
Toulouse,Dresden,,,,,,,,,,,Toulouse-Matabiau,Dresden Hbf,1039.0,False,2.6617812245934145,2.8510360388781235,1054.5128172634716,1054.5128172634716
Toulouse,Duisburg,,,,,,,,,,,Toulouse-Matabiau,Duisburg Hbf,578.0,False,2.6617812245934145,2.5870950877797454,593.2488763123731,593.2488763123731
Toulouse,Düsseldorf,,,,,,,,,,,Toulouse-Matabiau,Düsseldorf Hbf,561.0,False,2.6617812245934145,4.00763955017613,577.6694207747695,577.6694207747695
Toulouse,Essen,,,,,,,,,,,Toulouse-Matabiau,Essen Hbf,595.0,False,2.6617812245934145,0.31813865528361085,607.979919879877,607.979919879877
Toulouse,Frankfurt,TLS,FRA,899.0,110.0,254.95,144.95,43.6045,1.444,50.1106,8.6822,Toulouse-Matabiau,Frankfurt(Main)Hbf,568.0,False,2.6617812245934145,3.4764728210122846,584.1382540456057,254.95
Toulouse,Genoa,,,,,,,,,,,Toulouse-Matabiau,Genova Piazza Principe,701.0,False,2.6617812245934145,2.6646692679586454,716.326450492552,716.326450492552
Toulouse,Hamburg,,,,,,,,,,,Toulouse-Matabiau,Hamburg Hbf,835.0,False,2.6617812245934145,1.316441566346405,848.9782227909398,848.9782227909398
Toulouse,Hannover,TLS,HAJ,1159.0,130.0,275.03,145.02999999999997,43.6045,1.444,52.3667,9.7167,Toulouse-Matabiau,Hannover Hbf,728.0,False,2.6617812245934145,4.786629448184535,745.4484106727779,275.03
Toulouse,Kraków,TLS,KRK,1571.0,155.0,299.97,144.97000000000003,43.6045,1.444,50.0614,19.9372,Toulouse-Matabiau,Krakow Glowny,1551.0,False,2.6617812245934145,2.336597225946072,1565.9983784505393,299.97
Toulouse,Leipzig,,,,,,,,,,,Toulouse-Matabiau,Leipzig Hbf,769.0,False,2.6617812245934145,1.875769965295063,783.5375511898884,783.5375511898884
Toulouse,Lisbon,TLS,LIS,1031.0,125.0,262.42,137.42000000000002,43.6045,1.444,38.7253,-9.15,,,,,,,,262.42
Toulouse,Ljubljana,,,,,,,,,,,Toulouse-Matabiau,Ljubljana,1174.0,False,2.6617812245934145,2.321449509647903,1188.9832307342413,1188.9832307342413
Toulouse,Luxembourg,TLS,LUX,762.0,100.0,238.43,138.43,43.6045,1.444,49.6117,6.1319,Toulouse-Matabiau,Luxembourg,458.0,False,2.6617812245934145,3.2276729444989756,473.8894541690924,238.43
Toulouse,Lyon,TLS,LYS,374.0,60.0,218.14,158.14,43.6045,1.444,45.76,4.84,Toulouse-Matabiau,Lyon Part Dieu,307.0,False,2.6617812245934145,3.7248506527149634,323.3866318773084,218.14
Toulouse,Madrid,TLS,MAD,537.0,85.0,235.88,150.88,43.6045,1.444,40.4169,-3.7033,,,,,,,,235.88
Toulouse,Marseille,TLS,MRS,311.0,60.0,219.59,159.59,43.6045,1.444,43.2964,5.37,Toulouse-Matabiau,Marseille-St-Charles,232.0,False,2.6617812245934145,3.0494630085437278,247.71124423313717,219.59
Toulouse,Milan,TLS,MXP,622.0,85.0,276.31,191.31,43.6045,1.444,45.4669,9.19,Toulouse-Matabiau,Milano Porta Garibaldi,667.0,False,2.6617812245934145,4.707315782392735,684.3690970069861,276.31
Toulouse,Munich,TLS,MUC,961.0,105.0,277.6,172.60000000000002,43.6045,1.444,48.1375,11.575,Toulouse-Matabiau,München Hbf,680.0,False,2.6617812245934145,3.0560823139438047,695.7178635385371,277.6
Toulouse,Málaga,TLS,AGP,919.0,110.0,251.31,141.31,43.6045,1.444,36.7194,-4.42,,,,,,,,251.31
Toulouse,Naples,TLS,NAP,1107.0,120.0,259.69,139.69,43.6045,1.444,40.8333,14.25,,,,,,,,259.69
Toulouse,Nuremberg,,,,,,,,,,,Toulouse-Matabiau,Nürnberg Hbf,718.0,False,2.6617812245934145,2.407122595922898,733.0689038205163,733.0689038205163
Toulouse,Paris,TLS,ORY,571.0,80.0,230.87,150.87,43.6045,1.444,48.8567,2.3522,,,,,,,,230.87
Toulouse,Poznań,,,,,,,,,,,Toulouse-Matabiau,Poznan Glowny,1091.0,False,2.6617812245934145,4.065435329407926,1107.7272165540012,1107.7272165540012
Toulouse,Prague,,,,,,,,,,,Toulouse-Matabiau,Praha hl.n.,1270.0,False,2.6617812245934145,2.772415453338628,1285.434196677932,1285.434196677932
Toulouse,Rome,TLS,FCO,913.0,105.0,267.68,162.68,43.6045,1.444,41.8933,12.4828,Toulouse-Matabiau,Roma Tiburtina,1150.0,False,2.6617812245934145,10.76586299605856,1173.427644220652,267.68
Toulouse,Rotterdam,,,,,,,,,,,Toulouse-Matabiau,Rotterdam Centraal,522.0,False,2.6617812245934145,2.249226316777232,536.9110075413706,536.9110075413706
Toulouse,Sevilla,TLS,SVQ,923.0,110.0,252.58,142.58,43.6045,1.444,37.39,-5.99,,,,,,,,252.58
Toulouse,Stockholm,,,,,,,,,,,Toulouse-Matabiau,Stockholm Central,1655.0,False,2.6617812245934145,1.5022922376589065,1669.1640734622522,1669.1640734622522
Toulouse,Stuttgart,,,,,,,,,,,Toulouse-Matabiau,Stuttgart Hbf,524.0,False,2.6617812245934145,2.002376007570269,538.6641572321637,538.6641572321637
Toulouse,Tilburg,,,,,,,,,,,Toulouse-Matabiau,Tilburg,563.0,False,2.6617812245934145,2.8326204398011785,578.4944016643946,578.4944016643946
Toulouse,Turin,,,,,,,,,,,Toulouse-Matabiau,Torino Porta Susa,580.0,False,2.6617812245934145,2.8476007865249664,595.5093820111183,595.5093820111183
Toulouse,Valencia,TLS,VLC,484.0,75.0,217.45,142.45,43.6045,1.444,39.47,-0.3764,,,,,,,,217.45
Toulouse,Vienna,,,,,,,,,,,Toulouse-Matabiau,Wien Hbf,1020.0,False,2.6617812245934145,6.245212775155993,1038.9069939997494,1038.9069939997494
Toulouse,Warsaw,,,,,,,,,,,Toulouse-Matabiau,Warszawa Centralna,1365.0,False,2.6617812245934145,1.3212540896707794,1378.983035314264,1378.983035314264
Toulouse,Wrocław,,,,,,,,,,,Toulouse-Matabiau,Wroclaw Glowny,1246.0,False,2.6617812245934145,3.2731677390709937,1261.9349489636643,1261.9349489636643
Toulouse,Zagreb,,,,,,,,,,,Toulouse-Matabiau,Zagreb Glavni kolodvor,1335.0,False,2.6617812245934145,2.3224288673449607,1349.9842100919384,1349.9842100919384
Turin,Amsterdam,TRN,AMS,819.0,115.0,271.12,156.12,45.0792,7.6761,52.3728,4.8936,Torino Porta Susa,Amsterdam Centraal,849.0,False,2.8476007865249664,1.9520337879727412,863.7996345744976,271.12
Turin,Antwerp,,,,,,,,,,,Torino Porta Susa,Antwerpen Centraal,531.0,False,2.8476007865249664,3.5284359653773953,547.3760367519023,547.3760367519023
Turin,Barcelona,TRN,BCN,625.0,90.0,247.48,157.48,45.0792,7.6761,41.3828,2.1769,Torino Porta Susa,Barcelona Sants,707.0,True,2.8476007865249664,7.388093774297752,727.2356945608227,247.48
Turin,Berlin,,,,,,,,,,,Torino Porta Susa,Berlin Hbf,804.0,False,2.8476007865249664,5.947266480604848,822.7948672671298,822.7948672671298
Turin,Bordeaux,,,,,,,,,,,Torino Porta Susa,Bordeaux-St-Jean,518.0,False,2.8476007865249664,5.811588377462907,536.6591891639879,536.6591891639879
Turin,Bratislava,,,,,,,,,,,Torino Porta Susa,Bratislava hl.st.,769.0,False,2.8476007865249664,4.046858342350235,785.8944591288752,785.8944591288752
Turin,Bremen,,,,,,,,,,,Torino Porta Susa,Bremen Hbf,777.0,False,2.8476007865249664,2.309271364404068,792.156872150929,792.156872150929
Turin,Brussels,TRN,CRL,632.0,85.0,289.64,204.64,45.0792,7.6761,50.8467,4.3525,Torino Porta Susa,Bruxelles Midi,694.0,False,2.8476007865249664,4.14169289941754,710.9892936859425,289.64
Turin,Bucharest,TRN,OTP,1454.0,145.0,307.47,162.47000000000003,45.0792,7.6761,44.4325,26.1039,,,,,,,,307.47
Turin,Budapest,,,,,,,,,,,Torino Porta Susa,Budapest-Nyugati,879.0,False,2.8476007865249664,4.980157462200125,896.8277582487251,896.8277582487251
Turin,Copenhagen,TRN,CPH,1213.0,130.0,279.95,149.95,45.0792,7.6761,55.6761,12.5683,Torino Porta Susa,Koebenhavns Lufthavn st,1217.0,False,2.8476007865249664,17.4069941581493,1247.2545949446742,279.95
Turin,Dortmund,,,,,,,,,,,Torino Porta Susa,Dortmund Hbf,661.0,False,2.8476007865249664,1.460615015563283,675.3082158020882,675.3082158020882
Turin,Dresden,,,,,,,,,,,Torino Porta Susa,Dresden Hbf,865.0,False,2.8476007865249664,2.8510360388781235,880.698636825403,880.698636825403
Turin,Duisburg,,,,,,,,,,,Torino Porta Susa,Duisburg Hbf,625.0,False,2.8476007865249664,2.5870950877797454,640.4346958743047,640.4346958743047
Turin,Düsseldorf,,,,,,,,,,,Torino Porta Susa,Düsseldorf Hbf,612.0,False,2.8476007865249664,4.00763955017613,628.8552403367011,628.8552403367011
Turin,Essen,,,,,,,,,,,Torino Porta Susa,Essen Hbf,638.0,False,2.8476007865249664,0.31813865528361085,651.1657394418086,651.1657394418086
Turin,Frankfurt,TRN,FRA,544.0,80.0,234.64,154.64,45.0792,7.6761,50.1106,8.6822,Torino Porta Susa,Frankfurt(Main)Hbf,539.0,False,2.8476007865249664,3.4764728210122846,555.3240736075372,234.64
Turin,Genoa,,,,,,,,,,,Torino Porta Susa,Genova Piazza Principe,108.0,False,2.8476007865249664,2.6646692679586454,123.51227005448361,123.51227005448361
Turin,Hamburg,,,,,,,,,,,Torino Porta Susa,Hamburg Hbf,789.0,False,2.8476007865249664,1.316441566346405,803.1640423528713,803.1640423528713
Turin,Hannover,,,,,,,,,,,Torino Porta Susa,Hannover Hbf,705.0,False,2.8476007865249664,4.786629448184535,722.6342302347094,722.6342302347094
Turin,Kraków,TRN,KRK,1060.0,115.0,269.66,154.66000000000003,45.0792,7.6761,50.0614,19.9372,Torino Porta Susa,Krakow Glowny,1265.0,False,2.8476007865249664,2.336597225946072,1280.184198012471,269.66
Turin,Leipzig,,,,,,,,,,,Torino Porta Susa,Leipzig Hbf,764.0,False,2.8476007865249664,1.875769965295063,778.72337075182,778.72337075182
Turin,Ljubljana,,,,,,,,,,,Torino Porta Susa,Ljubljana,554.0,False,2.8476007865249664,2.321449509647903,569.1690502961728,569.1690502961728
Turin,Luxembourg,,,,,,,,,,,Torino Porta Susa,Luxembourg,589.0,False,2.8476007865249664,3.2276729444989756,605.0752737310239,605.0752737310239
Turin,Lyon,,,,,,,,,,,Torino Porta Susa,Lyon Part Dieu,232.0,False,2.8476007865249664,3.7248506527149634,248.57245143923993,248.57245143923993
Turin,Madrid,TRN,MAD,1053.0,138.0,298.57,160.57,45.0792,7.6761,40.4169,-3.7033,,,,,,,,298.57
Turin,Marseille,,,,,,,,,,,Torino Porta Susa,Marseille-St-Charles,403.0,False,2.8476007865249664,3.0494630085437278,418.89706379506873,418.89706379506873
Turin,Milan,,,,,,,,,,,Torino Porta Susa,Milano Porta Garibaldi,50.0,True,2.8476007865249664,4.707315782392735,67.5549165689177,67.5549165689177
Turin,Munich,TRN,MUC,472.0,70.0,252.29,182.29,45.0792,7.6761,48.1375,11.575,Torino Porta Susa,München Hbf,508.0,False,2.8476007865249664,3.0560823139438047,523.9036831004687,252.29
Turin,Málaga,TRN,AGP,1389.0,150.0,301.0,151.0,45.0792,7.6761,36.7194,-4.42,,,,,,,,301.0
Turin,Naples,TRN,NAP,722.0,90.0,239.38,149.38,45.0792,7.6761,40.8333,14.25,,,,,,,,239.38
Turin,Nuremberg,,,,,,,,,,,Torino Porta Susa,Nürnberg Hbf,617.0,False,2.8476007865249664,2.407122595922898,632.2547233824479,632.2547233824479
Turin,Paris,TRN,ORY,562.0,85.0,245.56,160.56,45.0792,7.6761,48.8567,2.3522,Torino Porta Susa,Paris Gare de Lyon,333.0,True,2.8476007865249664,4.976732490936343,350.82433327746134,245.56
Turin,Poznań,,,,,,,,,,,Torino Porta Susa,Poznan Glowny,1173.0,False,2.8476007865249664,4.065435329407926,1189.9130361159328,1189.9130361159328
Turin,Prague,TRN,PRG,738.0,90.0,245.97,155.97,45.0792,7.6761,50.0875,14.4214,Torino Porta Susa,Praha hl.n.,1019.0,False,2.8476007865249664,2.772415453338628,1034.6200162398636,245.97
Turin,Rome,TRN,FCO,530.0,75.0,247.37,172.37,45.0792,7.6761,41.8933,12.4828,Torino Porta Susa,Roma Tiburtina,270.0,False,2.8476007865249664,10.76586299605856,293.61346378258355,247.37
Turin,Rotterdam,,,,,,,,,,,Torino Porta Susa,Rotterdam Centraal,566.0,False,2.8476007865249664,2.249226316777232,581.0968271033022,581.0968271033022
Turin,Sevilla,TRN,SVQ,1421.0,150.0,302.27,152.26999999999998,45.0792,7.6761,37.39,-5.99,,,,,,,,302.27
Turin,Stockholm,TRN,ARN,1749.0,165.0,358.83,193.82999999999998,45.0792,7.6761,59.3294,18.0686,,,,,,,,358.83
Turin,Stuttgart,,,,,,,,,,,Torino Porta Susa,Stuttgart Hbf,452.0,False,2.8476007865249664,2.002376007570269,466.84997679409526,466.84997679409526
Turin,Tilburg,,,,,,,,,,,Torino Porta Susa,Tilburg,876.0,False,2.8476007865249664,2.8326204398011785,891.6802212263261,891.6802212263261
Turin,Toulouse,,,,,,,,,,,Torino Porta Susa,Toulouse-Matabiau,549.0,False,2.8476007865249664,2.6617812245934145,564.5093820111183,564.5093820111183
Turin,Valencia,TRN,VLC,920.0,110.0,262.14,152.14,45.0792,7.6761,39.47,-0.3764,,,,,,,,262.14
Turin,Vienna,,,,,,,,,,,Torino Porta Susa,Wien Hbf,657.0,False,2.8476007865249664,6.245212775155993,676.0928135616809,676.0928135616809
Turin,Vilnius,TRN,VNO,1637.0,155.0,301.48,146.48000000000002,45.0792,7.6761,54.6872,25.28,,,,,,,,301.48
Turin,Warsaw,TRN,WAW,1248.0,130.0,279.71,149.70999999999998,45.0792,7.6761,52.23,21.0111,Torino Porta Susa,Warszawa Centralna,1310.0,False,2.8476007865249664,1.3212540896707794,1324.1688548761956,279.71
Turin,Wrocław,,,,,,,,,,,Torino Porta Susa,Wroclaw Glowny,1211.0,False,2.8476007865249664,3.2731677390709937,1227.1207685255958,1227.1207685255958
Turin,Zagreb,,,,,,,,,,,Torino Porta Susa,Zagreb Glavni kolodvor,800.0,False,2.8476007865249664,2.3224288673449607,815.1700296538698,815.1700296538698
Valencia,Amsterdam,VLC,AMS,1480.0,160.0,310.02,150.01999999999998,39.47,-0.3764,52.3728,4.8936,,,,,,,,310.02
Valencia,Athens,VLC,ATH,2124.0,180.0,342.82,162.82,39.47,-0.3764,37.9842,23.7281,,,,,,,,342.82
Valencia,Barcelona,VLC,BCN,295.0,65.0,216.37,151.37,39.47,-0.3764,41.3828,2.1769,,,,,,,,216.37
Valencia,Berlin,VLC,BER,1788.0,175.0,335.47,160.47000000000003,39.47,-0.3764,52.52,13.405,,,,,,,,335.47
Valencia,Bordeaux,VLC,BOD,593.0,85.0,232.54,147.54,39.47,-0.3764,44.84,-0.58,,,,,,,,232.54
Valencia,Brussels,VLC,BRU,1325.0,145.0,294.18,149.18,39.47,-0.3764,50.8467,4.3525,,,,,,,,294.18
Valencia,Bucharest,VLC,OTP,2258.0,210.0,366.36,156.36,39.47,-0.3764,44.4325,26.1039,,,,,,,,366.36
Valencia,Budapest,VLC,BUD,1817.0,170.0,328.71,158.70999999999998,39.47,-0.3764,47.4925,19.0514,,,,,,,,328.71
Valencia,Cologne,VLC,CGN,1397.0,155.0,308.29,153.29000000000002,39.47,-0.3764,50.9364,6.9528,,,,,,,,308.29
Valencia,Copenhagen,VLC,CPH,2040.0,185.0,328.84,143.83999999999997,39.47,-0.3764,55.6761,12.5683,,,,,,,,328.84
Valencia,Düsseldorf,VLC,DUS,1425.0,145.0,285.75,140.75,39.47,-0.3764,51.2333,6.7833,,,,,,,,285.75
