origin_id,destination_id,origin_name,destination_name,min_duration_minutes,transfers,trains,check_date
8700074,7900003,Marseille-St-Charles,Ljubljana,935,8,,2026-01-06
8700074,5600207,Marseille-St-Charles,Bratislava hl.st.,959,6,,2026-01-06
8700152,8103000,Lyon Part Dieu,Wien Hbf,766,2,,2026-01-06
8700152,8800004,Lyon Part Dieu,Bruxelles Midi,250,2,,2026-01-06
8700152,8800007,Lyon Part Dieu,Antwerpen Centraal,276,2,,2026-01-06
8700152,5400014,Lyon Part Dieu,Praha hl.n.,862,8,,2026-01-06
8700152,8011160,Lyon Part Dieu,Berlin Hbf,653,2,,2026-01-06
8700152,8000096,Lyon Part Dieu,Stuttgart Hbf,362,2,,2026-01-06
8700152,8000261,Lyon Part Dieu,München Hbf,508,2,,2026-01-06
8700152,8002549,Lyon Part Dieu,Hamburg Hbf,628,2,,2026-01-06
8700152,8003368,Lyon Part Dieu,Köln Messe/Deutz Gl.11-12,433,4,,2026-01-06
8700152,8000105,Lyon Part Dieu,Frankfurt(Main)Hbf,359,0,,2026-01-06
8700152,8000085,Lyon Part Dieu,Düsseldorf Hbf,451,2,,2026-01-06
8700152,8010205,Lyon Part Dieu,Leipzig Hbf,603,4,,2026-01-06
8700152,8000080,Lyon Part Dieu,Dortmund Hbf,490,6,,2026-01-06
8700152,8000098,Lyon Part Dieu,Essen Hbf,467,6,,2026-01-06
8700152,8000050,Lyon Part Dieu,Bremen Hbf,613,2,,2026-01-06
8700152,8010085,Lyon Part Dieu,Dresden Hbf,695,8,,2026-01-06
8700152,8000152,Lyon Part Dieu,Hannover Hbf,544,2,,2026-01-06
8700152,8000284,Lyon Part Dieu,Nürnberg Hbf,497,2,,2026-01-06
8700152,8000086,Lyon Part Dieu,Duisburg Hbf,454,6,,2026-01-06
8700152,8601242,Lyon Part Dieu,Koebenhavns Lufthavn st,999,8,,2026-01-06
8700152,7100064,Lyon Part Dieu,Barcelona Sants,288,0,,2026-01-06
8700152,8700012,Lyon Part Dieu,Paris Gare de Lyon,115,0,,2026-01-06
8700152,8700047,Lyon Part Dieu,Bordeaux-St-Jean,404,2,,2026-01-06
8700152,8700074,Lyon Part Dieu,Marseille-St-Charles,99,0,,2026-01-06
8700152,8700065,Lyon Part Dieu,Toulouse-Matabiau,249,0,,2026-01-06
8700152,7800020,Lyon Part Dieu,Zagreb Glavni kolodvor,1166,8,,2026-01-06
8700152,5500728,Lyon Part Dieu,Budapest-Nyugati,1068,7,,2026-01-06
8700152,8300262,Lyon Part Dieu,Roma Tiburtina,572,6,,2026-01-06
8700152,8300047,Lyon Part Dieu,Milano Porta Garibaldi,332,6,,2026-01-06
8700152,8300522,Lyon Part Dieu,Torino Porta Susa,237,0,,2026-01-06
8700152,8300153,Lyon Part Dieu,Genova Piazza Principe,382,6,,2026-01-06
8700152,8200100,Lyon Part Dieu,Luxembourg,347,2,,2026-01-06
8700152,8400597,Lyon Part Dieu,Tilburg,369,6,,2026-01-06
8700152,8400058,Lyon Part Dieu,Amsterdam Centraal,376,2,,2026-01-06
8700152,8400530,Lyon Part Dieu,Rotterdam Centraal,328,2,,2026-01-06
8700152,5100065,Lyon Part Dieu,Warszawa Centralna,1196,8,,2026-01-06
8700152,5100028,Lyon Part Dieu,Krakow Glowny,1235,6,,2026-01-06
8700152,5100069,Lyon Part Dieu,Wroclaw Glowny,1139,8,,2026-01-06
8700152,5100081,Lyon Part Dieu,Poznan Glowny,1049,8,,2026-01-06
8700152,7400002,Lyon Part Dieu,Stockholm Central,1432,6,,2026-01-06
8700152,7900003,Lyon Part Dieu,Ljubljana,817,6,,2026-01-06
8700152,5600207,Lyon Part Dieu,Bratislava hl.st.,846,6,,2026-01-06
8700065,8103000,Toulouse-Matabiau,Wien Hbf,1020,4,,2026-01-06
8700065,8800004,Toulouse-Matabiau,Bruxelles Midi,417,2,,2026-01-06
8700065,8800007,Toulouse-Matabiau,Antwerpen Centraal,487,2,,2026-01-06
8700065,5400014,Toulouse-Matabiau,Praha hl.n.,1270,4,,2026-01-06
8700065,8011160,Toulouse-Matabiau,Berlin Hbf,846,4,,2026-01-06
8700065,8000096,Toulouse-Matabiau,Stuttgart Hbf,524,2,,2026-01-06
8700065,8000261,Toulouse-Matabiau,München Hbf,680,4,,2026-01-06
8700065,8002549,Toulouse-Matabiau,Hamburg Hbf,835,4,,2026-01-06
8700065,8003368,Toulouse-Matabiau,Köln Messe/Deutz,546,4,,2026-01-06
8700065,8000105,Toulouse-Matabiau,Frankfurt(Main)Hbf,568,4,,2026-01-06
8700065,8000085,Toulouse-Matabiau,Düsseldorf Hbf,561,2,,2026-01-06
8700065,8010205,Toulouse-Matabiau,Leipzig Hbf,769,6,,2026-01-06
8700065,8000080,Toulouse-Matabiau,Dortmund Hbf,621,2,,2026-01-06
8700065,8000098,Toulouse-Matabiau,Essen Hbf,595,2,,2026-01-06
8700065,8000050,Toulouse-Matabiau,Bremen Hbf,774,4,,2026-01-06
8700065,8010085,Toulouse-Matabiau,Dresden Hbf,1039,8,,2026-01-06
8700065,8000152,Toulouse-Matabiau,Hannover Hbf,728,4,,2026-01-06
8700065,8000284,Toulouse-Matabiau,Nürnberg Hbf,718,4,,2026-01-06
8700065,8000086,Toulouse-Matabiau,Duisburg Hbf,578,2,,2026-01-06
8700065,8601242,Toulouse-Matabiau,Koebenhavns Lufthavn st,1273,6,,2026-01-06
8700065,7100064,Toulouse-Matabiau,Barcelona Sants,219,2,,2026-01-06
8700065,8700012,Toulouse-Matabiau,Paris Lyon Banlieue,317,2,,2026-01-06
8700065,8700047,Toulouse-Matabiau,Bordeaux-St-Jean,140,0,,2026-01-06
8700065,8700074,Toulouse-Matabiau,Marseille-St-Charles,232,0,,2026-01-06
8700065,8700152,Toulouse-Matabiau,Lyon Part Dieu,307,2,,2026-01-06
8700065,7800020,Toulouse-Matabiau,Zagreb Glavni kolodvor,1335,8,,2026-01-06
8700065,5500728,Toulouse-Matabiau,Budapest-Nyugati,1294,9,,2026-01-06
8700065,8300262,Toulouse-Matabiau,Roma Tiburtina,1150,8,,2026-01-06
8700065,8300047,Toulouse-Matabiau,Milano Porta Garibaldi,667,6,,2026-01-06
8700065,8300522,Toulouse-Matabiau,Torino Porta Susa,580,6,,2026-01-06
8700065,8300153,Toulouse-Matabiau,Genova Piazza Principe,701,6,,2026-01-06
8700065,8200100,Toulouse-Matabiau,Luxembourg,458,2,,2026-01-06
8700065,8400597,Toulouse-Matabiau,Tilburg,563,6,,2026-01-06
8700065,8400058,Toulouse-Matabiau,Amsterdam Centraal,570,2,,2026-01-06
8700065,8400530,Toulouse-Matabiau,Rotterdam Centraal,522,2,,2026-01-06
8700065,5100065,Toulouse-Matabiau,Warszawa Centralna,1365,8,,2026-01-06
8700065,5100028,Toulouse-Matabiau,Krakow Glowny,1551,8,,2026-01-06
8700065,5100069,Toulouse-Matabiau,Wroclaw Glowny,1246,8,,2026-01-06
8700065,5100081,Toulouse-Matabiau,Poznan Glowny,1091,8,,2026-01-06
8700065,7400002,Toulouse-Matabiau,Stockholm Central,1655,6,,2026-01-06
8700065,7900003,Toulouse-Matabiau,Ljubljana,1174,8,,2026-01-06
8700065,5600207,Toulouse-Matabiau,Bratislava hl.st.,1190,6,,2026-01-06
7800020,8103000,Zagreb Glavni kolodvor,Wien Hbf,393,6,,2026-01-06
7800020,8800004,Zagreb Glavni kolodvor,Bruxelles Midi,1076,4,,2026-01-06
7800020,8800007,Zagreb Glavni kolodvor,Antwerpen Centraal,1107,6,,2026-01-06
7800020,5400014,Zagreb Glavni kolodvor,Praha hl.n.,684,8,,2026-01-06
7800020,8011160,Zagreb Glavni kolodvor,Berlin Hbf,841,8,,2026-01-06
7800020,8000096,Zagreb Glavni kolodvor,Stuttgart Hbf,652,6,,2026-01-06
7800020,8000261,Zagreb Glavni kolodvor,München Hbf,531,4,,2026-01-06
7800020,8002549,Zagreb Glavni kolodvor,Hamburg Hbf,917,4,,2026-01-06
7800020,8003368,Zagreb Glavni kolodvor,Köln Messe/Deutz Gl.11-12,890,2,,2026-01-06
7800020,8000105,Zagreb Glavni kolodvor,Frankfurt(Main)Hbf,764,6,,2026-01-06
7800020,8000085,Zagreb Glavni kolodvor,Düsseldorf Hbf,914,2,,2026-01-06
7800020,8010205,Zagreb Glavni kolodvor,Leipzig Hbf,776,6,,2026-01-06
7800020,8000080,Zagreb Glavni kolodvor,Dortmund Hbf,968,2,,2026-01-06
7800020,8000098,Zagreb Glavni kolodvor,Essen Hbf,943,2,,2026-01-06
7800020,8000050,Zagreb Glavni kolodvor,Bremen Hbf,967,6,,2026-01-06
7800020,8010085,Zagreb Glavni kolodvor,Dresden Hbf,949,4,,2026-01-06
7800020,8000152,Zagreb Glavni kolodvor,Hannover Hbf,832,4,,2026-01-06
7800020,8000284,Zagreb Glavni kolodvor,Nürnberg Hbf,623,6,,2026-01-06
7800020,8000086,Zagreb Glavni kolodvor,Duisburg Hbf,930,2,,2026-01-06
7800020,8601242,Zagreb Glavni kolodvor,Koebenhavns Lufthavn st,1369,8,,2026-01-06
7800020,7100064,Zagreb Glavni kolodvor,Barcelona Sants,2457,6,,2026-01-06
7800020,8700012,Zagreb Glavni kolodvor,Paris Lyon Banlieue,1055,4,,2026-01-06
7800020,8700047,Zagreb Glavni kolodvor,Bordeaux-St-Jean,1231,4,,2026-01-06
7800020,8700074,Zagreb Glavni kolodvor,Marseille-St-Charles,1446,4,,2026-01-06
7800020,8700152,Zagreb Glavni kolodvor,Lyon Part Dieu,1205,8,,2026-01-06
7800020,8700065,Zagreb Glavni kolodvor,Toulouse-Matabiau,1441,4,,2026-01-06
7800020,5500728,Zagreb Glavni kolodvor,Budapest-Nyugati,384,1,,2026-01-06
7800020,8300262,Zagreb Glavni kolodvor,Roma Tiburtina,795,4,,2026-01-06
7800020,8300047,Zagreb Glavni kolodvor,Milano Porta Garibaldi Passante,741,8,,2026-01-06
7800020,8300522,Zagreb Glavni kolodvor,Torino Porta Susa,869,4,,2026-01-06
7800020,8300153,Zagreb Glavni kolodvor,Genova Piazza Principe,905,6,,2026-01-06
7800020,8200100,Zagreb Glavni kolodvor,Luxembourg,1021,6,,2026-01-06
7800020,8400597,Zagreb Glavni kolodvor,Tilburg,1097,6,,2026-01-06
7800020,8400058,Zagreb Glavni kolodvor,Amsterdam Centraal,1070,4,,2026-01-06
7800020,8400530,Zagreb Glavni kolodvor,Rotterdam Centraal,1081,6,,2026-01-06
7800020,5100065,Zagreb Glavni kolodvor,Warszawa Centralna,1150,4,,2026-01-06
7800020,5100028,Zagreb Glavni kolodvor,Krakow Glowny,1066,6,,2026-01-06
7800020,5100069,Zagreb Glavni kolodvor,Wroclaw Glowny,836,2,,2026-01-06
7800020,5100081,Zagreb Glavni kolodvor,Poznan Glowny,915,2,,2026-01-06
7800020,7400002,Zagreb Glavni kolodvor,Stockholm Central,2227,8,,2026-01-06
7800020,7900003,Zagreb Glavni kolodvor,Ljubljana,141,0,,2026-01-06
7800020,5600207,Zagreb Glavni kolodvor,Bratislava hl.st.,456,8,,2026-01-06
5500728,8103000,Budapest-Nyugati,Wien Hbf,190,1,,2026-01-06
5500728,8800004,Budapest-Nyugati,Bruxelles Midi,865,5,,2026-01-06
5500728,8800007,Budapest-Nyugati,Antwerpen Centraal,943,7,,2026-01-06
5500728,5400014,Budapest-Nyugati,Praha hl.n.,413,0,,2026-01-06
5500728,8011160,Budapest-Nyugati,Berlin Hbf,659,2,,2026-01-06
5500728,8000096,Budapest-Nyugati,Stuttgart Hbf,609,7,,2026-01-06
5500728,8000261,Budapest-Nyugati,München Hbf,451,5,,2026-01-06
5500728,8002549,Budapest-Nyugati,Hamburg Hbf,767,5,,2026-01-06
5500728,8003368,Budapest-Nyugati,Köln Messe/Deutz Gl.11-12,724,5,,2026-01-06
5500728,8000105,Budapest-Nyugati,Frankfurt(Main)Hbf,627,3,,2026-01-06
5500728,8000085,Budapest-Nyugati,Düsseldorf Hbf,746,5,,2026-01-06
5500728,8010205,Budapest-Nyugati,Leipzig Hbf (tief),647,7,,2026-01-06
5500728,8000080,Budapest-Nyugati,Dortmund Hbf,806,5,,2026-01-06
5500728,8000098,Budapest-Nyugati,Essen Hbf,795,7,,2026-01-06
5500728,8000050,Budapest-Nyugati,Bremen Hbf,760,7,,2026-01-06
5500728,8010085,Budapest-Nyugati,Dresden Hbf,560,2,,2026-01-06
5500728,8000152,Budapest-Nyugati,Hannover Hbf,682,5,,2026-01-06
5500728,8000284,Budapest-Nyugati,Nürnberg Hbf,499,3,,2026-01-06
5500728,8000086,Budapest-Nyugati,Duisburg Hbf,759,5,,2026-01-06
5500728,8601242,Budapest-Nyugati,Koebenhavns Lufthavn st,1217,5,,2026-01-06
5500728,7100064,Budapest-Nyugati,Barcelona Sants,1393,9,,2026-01-06
5500728,8700012,Budapest-Nyugati,Paris Lyon Banlieue,1143,9,,2026-01-06
5500728,8700047,Budapest-Nyugati,Bordeaux-St-Jean,1200,5,,2026-01-06
5500728,8700074,Budapest-Nyugati,Marseille-St-Charles,1146,9,,2026-01-06
5500728,8700152,Budapest-Nyugati,Lyon Part Dieu,1186,9,,2026-01-06
5500728,8700065,Budapest-Nyugati,Toulouse-Matabiau,1358,9,,2026-01-06
5500728,7800020,Budapest-Nyugati,Zagreb Glavni kolodvor,418,1,,2026-01-06
5500728,8300262,Budapest-Nyugati,Roma Tiburtina,971,7,,2026-01-06
5500728,8300047,Budapest-Nyugati,Milano Porta Garibaldi Passante,825,7,,2026-01-06
5500728,8300522,Budapest-Nyugati,Torino Porta Susa,1045,7,,2026-01-06
5500728,8300153,Budapest-Nyugati,Genova Piazza Principe,1081,9,,2026-01-06
5500728,8200100,Budapest-Nyugati,Luxembourg,880,9,,2026-01-06
5500728,8400597,Budapest-Nyugati,Tilburg,1046,7,,2026-01-06
5500728,8400058,Budapest-Nyugati,Amsterdam Centraal,1059,3,,2026-01-06
5500728,8400530,Budapest-Nyugati,Rotterdam Centraal,1084,7,,2026-01-06
5500728,5100065,Budapest-Nyugati,Warszawa Centralna,634,4,,2026-01-06
5500728,5100028,Budapest-Nyugati,Krakow Glowny,480,2,,2026-01-06
5500728,5100069,Budapest-Nyugati,Wroclaw Glowny,476,2,,2026-01-06
5500728,5100081,Budapest-Nyugati,Poznan Glowny,555,2,,2026-01-06
5500728,7400002,Budapest-Nyugati,Stockholm Central,1546,7,,2026-01-06
5500728,7900003,Budapest-Nyugati,Ljubljana,539,5,,2026-01-06
5500728,5600207,Budapest-Nyugati,Bratislava hl.st.,145,0,,2026-01-06
8300262,8103000,Roma Tiburtina,Wien Hbf,692,6,,2026-01-06
8300262,8800004,Roma Tiburtina,Bruxelles Midi,1065,9,,2026-01-06
8300262,8800007,Roma Tiburtina,Antwerpen Centraal,1116,8,,2026-01-06
8300262,5400014,Roma Tiburtina,Praha hl.n.,1054,8,,2026-01-06
8300262,8011160,Roma Tiburtina,Berlin Hbf,995,6,,2026-01-06
8300262,8000096,Roma Tiburtina,Stuttgart Hbf,612,4,,2026-01-06
8300262,8000261,Roma Tiburtina,München Hbf Gl.5-10,545,2,,2026-01-06
8300262,8002549,Roma Tiburtina,Hamburg Hbf,1102,6,,2026-01-06
8300262,8003368,Roma Tiburtina,Köln Messe/Deutz Gl.11-12,774,8,,2026-01-06
8300262,8000105,Roma Tiburtina,Frankfurt(Main)Hbf,709,6,,2026-01-06
8300262,8000085,Roma Tiburtina,Düsseldorf Hbf,796,8,,2026-01-06
8300262,8010205,Roma Tiburtina,Leipzig Hbf,765,4,,2026-01-06
8300262,8000080,Roma Tiburtina,Dortmund Hbf,856,8,,2026-01-06
8300262,8000098,Roma Tiburtina,Essen Hbf,847,8,,2026-01-06
8300262,8000050,Roma Tiburtina,Bremen Hbf,1082,5,,2026-01-06
8300262,8010085,Roma Tiburtina,Dresden Hbf,1094,6,,2026-01-06
8300262,8000152,Roma Tiburtina,Hannover Hbf,906,8,,2026-01-06
8300262,8000284,Roma Tiburtina,Nürnberg Hbf,637,4,,2026-01-06
8300262,8000086,Roma Tiburtina,Duisburg Hbf,809,8,,2026-01-06
8300262,8601242,Roma Tiburtina,Koebenhavns Lufthavn st,1327,6,,2026-01-06
8300262,7100064,Roma Tiburtina,Barcelona Sants,1403,4,,2026-01-06
8300262,8700012,Roma Tiburtina,Paris Gare de Lyon,644,4,,2026-01-06
8300262,8700047,Roma Tiburtina,Bordeaux-St-Jean,1163,8,,2026-01-06
8300262,8700074,Roma Tiburtina,Marseille-St-Charles,703,6,,2026-01-06
8300262,8700152,Roma Tiburtina,Lyon Part Dieu,520,4,,2026-01-06
8300262,8700065,Roma Tiburtina,Toulouse-Matabiau,959,8,,2026-01-06
8300262,7800020,Roma Tiburtina,Zagreb Glavni kolodvor,815,4,,2026-01-06
8300262,5500728,Roma Tiburtina,Budapest-Nyugati,914,9,,2026-01-06
8300262,8300047,Roma Tiburtina,Milano Porta Garibaldi,217,0,,2026-01-06
8300262,8300522,Roma Tiburtina,Torino Porta Susa,269,0,,2026-01-06
8300262,8300153,Roma Tiburtina,Genova Piazza Principe,304,4,,2026-01-06
8300262,8200100,Roma Tiburtina,Luxembourg,749,6,,2026-01-06
8300262,8400597,Roma Tiburtina,Tilburg,1066,9,,2026-01-06
8300262,8400058,Roma Tiburtina,Amsterdam Centraal,1115,9,,2026-01-06
8300262,8400530,Roma Tiburtina,Rotterdam Centraal,1104,9,,2026-01-06
8300262,5100065,Roma Tiburtina,Warszawa Centralna,1260,8,,2026-01-06
8300262,5100028,Roma Tiburtina,Krakow Glowny,1215,8,,2026-01-06
8300262,5100069,Roma Tiburtina,Wroclaw Glowny,1126,8,,2026-01-06
8300262,5100081,Roma Tiburtina,Poznan Glowny,1308,8,,2026-01-06
8300262,7400002,,,-1,0,,2026-01-06
8300262,7900003,Roma Tiburtina,Ljubljana,603,5,,2026-01-06
8300262,5600207,Roma Tiburtina,Bratislava hl.st.,790,8,,2026-01-06
8300047,8103000,Milano Porta Garibaldi Passante,Wien Hbf,604,6,,2026-01-06
8300047,8800004,Milano Porta Garibaldi,Bruxelles Midi,608,8,,2026-01-06
8300047,8800007,Milano Porta Garibaldi,Antwerpen Centraal,648,8,,2026-01-06
8300047,5400014,Milano Porta Garibaldi,Praha hl.n.,789,4,,2026-01-06
8300047,8011160,Milano Porta Garibaldi,Berlin Hbf,712,8,,2026-01-06
8300047,8000096,Milano Porta Garibaldi,Stuttgart Hbf,413,4,,2026-01-06
8300047,8000261,Milano Porta Garibaldi,München Hbf,434,2,,2026-01-06
8300047,8002549,Milano Porta Garibaldi,Hamburg Hbf,710,8,,2026-01-06
8300047,8003368,Milano Porta Garibaldi,Köln Messe/Deutz Gl.11-12,523,8,,2026-01-06
8300047,8000105,Milano Porta Garibaldi,Frankfurt(Main)Hbf,458,8,,2026-01-06
8300047,8000085,Milano Porta Garibaldi,Düsseldorf Hbf,541,6,,2026-01-06
8300047,8010205,Milano Porta Garibaldi,Leipzig Hbf,638,8,,2026-01-06
8300047,8000080,Milano Porta Garibaldi,Dortmund Hbf,590,6,,2026-01-06
8300047,8000098,Milano Porta Garibaldi,Essen Hbf,567,6,,2026-01-06
8300047,8000050,Milano Porta Garibaldi,Bremen Hbf,706,6,,2026-01-06
8300047,8010085,Milano Porta Garibaldi,Dresden Hbf,752,6,,2026-01-06
8300047,8000152,Milano Porta Garibaldi,Hannover Hbf,626,8,,2026-01-06
8300047,8000284,Milano Porta Garibaldi,Nürnberg Hbf,524,4,,2026-01-06
8300047,8000086,Milano Porta Garibaldi,Duisburg Hbf,554,6,,2026-01-06
8300047,8601242,Milano Porta Garibaldi,Koebenhavns Lufthavn st,1124,8,,2026-01-06
8300047,7100064,Milano Porta Garibaldi Passante,Barcelona Sants,774,8,,2026-01-06
8300047,8700012,Milano Porta Garibaldi,Paris Gare de Lyon,419,2,,2026-01-06
8300047,8700047,Milano Porta Garibaldi,Bordeaux-St-Jean,668,8,,2026-01-06
8300047,8700074,Milano Porta Garibaldi,Marseille-St-Charles,494,4,,2026-01-06
8300047,8700152,Milano Porta Garibaldi,Lyon Part Dieu,361,2,,2026-01-06
8300047,8700065,Milano Porta Garibaldi Passante,Toulouse-Matabiau,1082,8,,2026-01-06
8300047,7800020,Milano Porta Garibaldi Passante,Zagreb Glavni kolodvor,737,6,,2026-01-06
8300047,5500728,Milano Porta Garibaldi,Budapest-Nyugati,816,7,,2026-01-06
8300047,8300262,Milano Porta Garibaldi,Roma Tiburtina,215,0,,2026-01-06
8300047,8300522,Milano Porta Garibaldi,Torino Porta Susa,50,0,,2026-01-06
8300047,8300153,Milano Porta Garibaldi Passante,Genova Piazza Principe,124,2,,2026-01-06
8300047,8200100,Milano Porta Garibaldi,Luxembourg,550,6,,2026-01-06
8300047,8400597,Milano Porta Garibaldi,Tilburg,797,6,,2026-01-06
8300047,8400058,Milano Porta Garibaldi,Amsterdam Centraal,731,8,,2026-01-06
8300047,8400530,Milano Porta Garibaldi,Rotterdam Centraal,683,8,,2026-01-06
8300047,5100065,Milano Porta Garibaldi Passante,Warszawa Centralna,1257,8,,2026-01-06
8300047,5100028,Milano Porta Garibaldi,Krakow Glowny,1197,8,,2026-01-06
8300047,5100069,Milano Porta Garibaldi,Wroclaw Glowny,1220,8,,2026-01-06
8300047,5100081,Milano Porta Garibaldi,Poznan Glowny,1082,8,,2026-01-06
8300047,7400002,Milano Porta Garibaldi,Stockholm Central,1506,8,,2026-01-06
8300047,7900003,Milano Porta Garibaldi Passante,Ljubljana,516,6,,2026-01-06
8300047,5600207,Milano Porta Garibaldi,Bratislava hl.st.,717,6,,2026-01-06
8300522,8103000,Torino Porta Susa,Wien Hbf,657,6,,2026-01-06
8300522,8800004,Torino Porta Susa,Bruxelles Midi,694,6,,2026-01-06
8300522,8800007,Torino Porta Susa,Antwerpen Centraal,531,2,,2026-01-06
8300522,5400014,Torino Porta Susa,Praha hl.n.,1019,8,,2026-01-06
8300522,8011160,Torino Porta Susa,Berlin Hbf,804,8,,2026-01-06
8300522,8000096,Torino Porta Susa,Stuttgart Hbf,452,4,,2026-01-06
8300522,8000261,Torino Porta Susa,München Hbf,508,4,,2026-01-06
8300522,8002549,Torino Porta Susa,Hamburg Hbf,789,6,,2026-01-06
8300522,8003368,Torino Porta Susa,Köln Messe/Deutz Gl.11-12,604,8,,2026-01-06
8300522,8000105,Torino Porta Susa,Frankfurt(Main)Hbf,539,8,,2026-01-06
8300522,8000085,Torino Porta Susa,Düsseldorf Hbf,612,8,,2026-01-06
8300522,8010205,Torino Porta Susa,Leipzig Hbf,764,8,,2026-01-06
8300522,8000080,Torino Porta Susa,Dortmund Hbf,661,8,,2026-01-06
8300522,8000098,Torino Porta Susa,Essen Hbf,638,8,,2026-01-06
8300522,8000050,Torino Porta Susa,Bremen Hbf,777,8,,2026-01-06
8300522,8010085,Torino Porta Susa,Dresden Hbf,865,6,,2026-01-06
8300522,8000152,Torino Porta Susa,Hannover Hbf,705,6,,2026-01-06
8300522,8000284,Torino Porta Susa,Nürnberg Hbf,617,8,,2026-01-06
8300522,8000086,Torino Porta Susa,Duisburg Hbf,625,8,,2026-01-06
8300522,8601242,Torino Porta Susa,Koebenhavns Lufthavn st,1217,8,,2026-01-06
8300522,7100064,Torino Porta Susa,Barcelona Sants,707,4,,2026-01-06
8300522,8700012,Torino Porta Susa,Paris Gare de Lyon,333,0,,2026-01-06
8300522,8700047,Torino Porta Susa,Bordeaux-St-Jean,518,4,,2026-01-06
8300522,8700074,Torino Porta Susa,Marseille-St-Charles,403,4,,2026-01-06
8300522,8700152,Torino Porta Susa,Lyon Part Dieu,232,0,,2026-01-06
8300522,8700065,Torino Porta Susa,Toulouse-Matabiau,549,2,,2026-01-06
8300522,7800020,Torino Porta Susa,Zagreb Glavni kolodvor,800,6,,2026-01-06
8300522,5500728,Torino Porta Susa,Budapest-Nyugati,879,9,,2026-01-06
8300522,8300262,Torino Porta Susa,Roma Tiburtina,270,0,,2026-01-06
8300522,8300047,Torino Porta Susa,Milano Porta Garibaldi,50,0,,2026-01-06
8300522,8300153,Torino Porta Susa,Genova Piazza Principe,108,2,,2026-01-06
8300522,8200100,Torino Porta Susa,Luxembourg,589,6,,2026-01-06
8300522,8400597,Torino Porta Susa,Tilburg,876,8,,2026-01-06
8300522,8400058,Torino Porta Susa,Amsterdam Centraal,849,6,,2026-01-06
8300522,8400530,Torino Porta Susa,Rotterdam Centraal,566,2,,2026-01-06
8300522,5100065,Torino Porta Susa,Warszawa Centralna,1310,8,,2026-01-06
8300522,5100028,Torino Porta Susa,Krakow Glowny,1265,8,,2026-01-06
8300522,5100069,Torino Porta Susa,Wroclaw Glowny,1211,4,,2026-01-06
8300522,5100081,Torino Porta Susa,Poznan Glowny,1173,6,,2026-01-06
8300522,7400002,,,-1,0,,2026-01-06
8300522,7900003,Torino Porta Susa,Ljubljana,554,6,,2026-01-06
8300522,5600207,Torino Porta Susa,Bratislava hl.st.,769,6,,2026-01-06
8300153,8103000,Genova Piazza Principe,Wien Hbf,708,4,,2026-01-06
8300153,8800004,Genova Piazza Principe,Bruxelles Midi,709,6,,2026-01-06
8300153,8800007,Genova Piazza Principe,Antwerpen Centraal,828,8,,2026-01-06
8300153,5400014,Genova Piazza Principe,Praha hl.n.,1071,8,,2026-01-06
8300153,8011160,Genova Piazza Principe,Berlin Hbf,856,8,,2026-01-06
8300153,8000096,Genova Piazza Principe,Stuttgart Hbf,553,4,,2026-01-06
8300153,8000261,Genova Piazza Principe,München Hbf,549,4,,2026-01-06
8300153,8002549,Genova Piazza Principe,Hamburg Hbf,851,6,,2026-01-06
8300153,8003368,Genova Piazza Principe,Köln Messe/Deutz Gl.11-12,671,8,,2026-01-06
8300153,8000105,Genova Piazza Principe,Frankfurt(Main)Hbf,590,8,,2026-01-06
8300153,8000085,Genova Piazza Principe,Düsseldorf Hbf,695,8,,2026-01-06
8300153,8010205,Genova Piazza Principe,Leipzig Hbf,770,8,,2026-01-06
8300153,8000080,Genova Piazza Principe,Dortmund Hbf,763,8,,2026-01-06
8300153,8000098,Genova Piazza Principe,Essen Hbf,724,8,,2026-01-06
8300153,8000050,Genova Piazza Principe,Bremen Hbf,869,8,,2026-01-06
8300153,8010085,Genova Piazza Principe,Dresden Hbf,975,8,,2026-01-06
8300153,8000152,Genova Piazza Principe,Hannover Hbf,767,6,,2026-01-06
8300153,8000284,Genova Piazza Principe,Nürnberg Hbf,654,6,,2026-01-06
8300153,8000086,Genova Piazza Principe,Duisburg Hbf,711,8,,2026-01-06
8300153,8601242,Genova Piazza Principe,Koebenhavns Lufthavn st,1222,8,,2026-01-06
8300153,7100064,Genova Piazza Principe,Barcelona Sants,754,8,,2026-01-06
8300153,8700012,Genova Piazza Principe,Paris Gare de Lyon,525,2,,2026-01-06
8300153,8700047,Genova Piazza Principe,Bordeaux-St-Jean,773,6,,2026-01-06
8300153,8700074,Genova Piazza Principe,Marseille-St-Charles,365,4,,2026-01-06
8300153,8700152,Genova Piazza Principe,Lyon Part Dieu,401,2,,2026-01-06
8300153,8700065,Genova Piazza Principe,Toulouse-Matabiau,618,6,,2026-01-06
8300153,7800020,Genova Piazza Principe,Zagreb Glavni kolodvor,955,4,,2026-01-06
8300153,5500728,Genova Piazza Principe,Budapest-Nyugati,931,9,,2026-01-06
8300153,8300262,Genova Piazza Principe,Roma Tiburtina,309,4,,2026-01-06
8300153,8300047,Genova Piazza Principe,Milano Porta Garibaldi Passante,122,2,,2026-01-06
8300153,8300522,Genova Piazza Principe,Torino Porta Susa,113,2,,2026-01-06
8300153,8200100,Genova Piazza Principe,Luxembourg,690,6,,2026-01-06
8300153,8400597,Genova Piazza Principe,Tilburg,849,8,,2026-01-06
